X,Y,Z,SensorValue
0.252,14.42,1.4,307
0.252,14.584,1.4,304
0.252,14.756,1.4,307
0.252,14.912,1.4,306
0.252,14.996,1.4,306
0.252,15.0,1.4,310
0.252,15.0,1.444,313
0.252,15.0,1.584,310
0.252,15.0,1.748,312
0.252,15.0,1.92,311
0.252,15.0,2.056,311
0.252,15.0,2.1,309
0.252,15.0,2.1,307
0.252,14.952,2.1,308
0.252,14.812,2.1,317
0.252,14.64,2.1,321
0.252,14.476,2.1,321
0.252,14.304,2.1,321
0.252,14.144,2.1,318
0.252,13.972,2.1,319
0.252,13.808,2.1,294
0.252,13.636,2.1,304
0.252,13.472,2.1,295
0.252,13.304,2.1,277
0.252,13.132,2.1,276
0.252,12.968,2.1,275
0.252,12.8,2.1,289
0.252,12.636,2.1,298
0.252,12.464,2.1,300
0.252,12.3,2.1,319
0.252,12.128,2.1,319
0.252,11.964,2.1,322
0.252,11.796,2.1,315
0.252,11.632,2.1,320
0.252,11.46,2.1,305
0.252,11.296,2.1,293
0.252,11.128,2.1,280
0.252,10.964,2.1,270
0.252,10.792,2.1,259
0.252,10.62,2.1,260
0.252,10.456,2.1,270
0.252,10.288,2.1,288
0.252,10.124,2.1,301
0.252,9.956,2.1,303
0.252,9.788,2.1,324
0.252,9.62,2.1,336
0.252,9.456,2.1,337
0.252,9.284,2.1,325
0.252,9.12,2.1,335
0.252,8.952,2.1,329
0.252,8.788,2.1,339
0.252,8.616,2.1,345
0.252,8.452,2.1,348
0.252,8.284,2.1,355
0.252,8.112,2.1,342
0.252,7.948,2.1,352
0.252,7.776,2.1,339
0.252,7.612,2.1,333
0.252,7.444,2.1,330
0.252,7.28,2.1,335
0.252,7.108,2.1,323
0.252,6.944,2.1,308
0.252,6.776,2.1,300
0.252,6.612,2.1,298
0.252,6.44,2.1,299
0.252,6.276,2.1,299
0.252,6.104,2.1,293
0.252,5.944,2.1,299
0.252,5.772,2.1,293
0.252,5.604,2.1,299
0.252,5.44,2.1,292
0.252,5.268,2.1,299
0.252,5.104,2.1,294
0.252,4.932,2.1,299
0.252,4.768,2.1,299
0.252,4.6,2.1,299
0.252,4.436,2.1,292
0.252,4.264,2.1,299
0.252,4.1,2.1,290
0.252,3.932,2.1,289
0.252,3.768,2.1,286
0.252,3.596,2.1,283
0.252,3.432,2.1,285
0.252,3.26,2.1,294
0.252,3.092,2.1,293
0.252,2.928,2.1,298
0.252,2.756,2.1,277
0.252,2.592,2.1,269
0.252,2.42,2.1,280
0.252,2.26,2.1,299
0.252,2.088,2.1,301
0.252,1.924,2.1,290
0.252,1.752,2.1,287
0.252,1.588,2.1,288
0.252,1.42,2.1,289
0.252,1.256,2.1,289
0.252,1.088,2.1,288
0.252,0.92,2.1,286
0.252,0.752,2.1,297
0.252,0.58,2.1,294
0.252,0.416,2.1,293
0.252,0.248,2.1,291
0.252,0.088,2.1,291
0.252,0.004,2.1,290
0.252,0.0,2.1,296
0.252,0.0,2.144,288
0.252,0.0,2.284,288
0.252,0.0,2.448,287
0.252,0.0,2.62,286
0.252,0.0,2.756,287
0.252,0.0,2.8,288
0.252,0.0,2.8,289
0.252,0.048,2.8,287
0.252,0.188,2.8,287
0.252,0.36,2.8,288
0.252,0.524,2.8,287
0.252,0.696,2.8,292
0.252,0.856,2.8,293
0.252,1.028,2.8,291
0.252,1.192,2.8,298
0.252,1.364,2.8,296
0.252,1.528,2.8,293
0.252,1.696,2.8,295
0.252,1.868,2.8,299
0.252,2.032,2.8,290
0.252,2.2,2.8,294
0.252,2.364,2.8,301
0.252,2.536,2.8,299
0.252,2.7,2.8,297
0.252,2.868,2.8,286
0.252,3.032,2.8,296
0.252,3.204,2.8,298
0.252,3.368,2.8,291
0.252,3.54,2.8,289
0.252,3.704,2.8,287
0.252,3.872,2.8,292
0.252,4.036,2.8,280
0.252,4.208,2.8,275
0.252,4.376,2.8,283
0.252,4.54,2.8,264
0.252,4.712,2.8,259
0.252,4.876,2.8,257
0.252,5.044,2.8,255
0.252,5.208,2.8,256
0.252,5.38,2.8,258
0.252,5.544,2.8,259
0.252,5.716,2.8,275
0.252,5.88,2.8,272
0.252,6.048,2.8,270
0.252,6.212,2.8,291
0.252,6.384,2.8,308
0.252,6.548,2.8,313
0.252,6.716,2.8,317
0.252,6.888,2.8,335
0.252,7.052,2.8,315
0.252,7.224,2.8,325
0.252,7.388,2.8,322
0.252,7.556,2.8,329
0.252,7.72,2.8,329
0.252,7.892,2.8,347
0.252,8.056,2.8,342
0.252,8.224,2.8,329
0.252,8.388,2.8,331
0.252,8.56,2.8,333
0.252,8.724,2.8,316
0.252,8.892,2.8,276
0.252,9.056,2.8,287
0.252,9.228,2.8,261
0.252,9.4,2.8,258
0.252,9.56,2.8,257
0.252,9.732,2.8,258
0.252,9.896,2.8,295
0.252,10.068,2.8,298
0.252,10.232,2.8,315
0.252,10.4,2.8,311
0.252,10.564,2.8,337
0.252,10.736,2.8,336
0.252,10.9,2.8,331
0.252,11.068,2.8,323
0.252,11.232,2.8,317
0.252,11.404,2.8,300
0.252,11.568,2.8,294
0.252,11.736,2.8,262
0.252,11.908,2.8,267
0.252,12.072,2.8,283
0.252,12.244,2.8,271
0.252,12.408,2.8,289
0.252,12.576,2.8,312
0.252,12.74,2.8,318
0.252,12.912,2.8,330
0.252,13.076,2.8,328
0.252,13.248,2.8,326
0.252,13.408,2.8,313
0.252,13.58,2.8,315
0.252,13.744,2.8,301
0.252,13.916,2.8,295
0.252,14.076,2.8,298
0.252,14.248,2.8,298
0.252,14.42,2.8,300
0.252,14.584,2.8,304
0.252,14.752,2.8,303
0.252,14.912,2.8,301
0.252,14.996,2.8,299
0.252,15.0,2.8,298
0.252,14.956,2.8,313
0.252,14.816,2.8,314
0.252,14.652,2.8,323
0.252,14.48,2.8,327
0.252,14.316,2.8,327
0.252,14.144,2.8,326
0.252,13.976,2.8,317
0.252,13.812,2.8,313
0.252,13.64,2.8,288
0.252,13.476,2.8,282
0.252,13.308,2.8,287
0.252,13.144,2.8,259
0.252,12.972,2.8,260
0.252,12.808,2.8,279
0.252,12.64,2.8,325
0.252,12.476,2.8,302
0.252,12.304,2.8,312
0.252,12.14,2.8,324
0.252,11.968,2.8,326
0.252,11.808,2.8,322
0.252,11.636,2.8,311
0.252,11.464,2.8,321
0.252,11.3,2.8,302
0.252,11.132,2.8,296
0.252,10.968,2.8,279
0.252,10.796,2.8,263
0.252,10.632,2.8,270
0.252,10.46,2.8,260
0.252,10.3,2.8,277
0.252,10.128,2.8,286
0.252,9.964,2.8,301
0.252,9.792,2.8,319
0.252,9.628,2.8,322
0.252,9.46,2.8,334
0.252,9.296,2.8,320
0.252,9.124,2.8,320
0.252,8.956,2.8,325
0.252,8.792,2.8,333
0.252,8.62,2.8,333
0.252,8.456,2.8,337
0.252,8.284,2.8,346
0.252,8.124,2.8,346
0.252,7.952,2.8,345
0.252,7.788,2.8,343
0.252,7.616,2.8,346
0.252,7.456,2.8,336
0.252,7.284,2.8,330
0.252,7.12,2.8,318
0.252,6.948,2.8,322
0.252,6.784,2.8,324
0.252,6.616,2.8,322
0.252,6.452,2.8,320
0.252,6.28,2.8,316
0.252,6.112,2.8,314
0.252,5.948,2.8,317
0.252,5.776,2.8,313
0.252,5.612,2.8,316
0.252,5.444,2.8,323
0.252,5.276,2.8,320
0.252,5.108,2.8,323
0.252,4.944,2.8,323
0.252,4.772,2.8,323
0.252,4.608,2.8,327
0.252,4.44,2.8,336
0.252,4.276,2.8,314
0.252,4.104,2.8,312
0.252,3.936,2.8,314
0.252,3.772,2.8,310
0.252,3.6,2.8,313
0.252,3.436,2.8,299
0.252,3.264,2.8,282
0.252,3.104,2.8,297
0.252,2.932,2.8,303
0.252,2.768,2.8,304
0.252,2.596,2.8,296
0.252,2.432,2.8,304
0.252,2.264,2.8,322
0.252,2.1,2.8,321
0.252,1.928,2.8,322
0.252,1.764,2.8,319
0.252,1.596,2.8,315
0.252,1.424,2.8,307
0.252,1.26,2.8,305
0.252,1.092,2.8,306
0.252,0.924,2.8,302
0.252,0.756,2.8,299
0.252,0.592,2.8,299
0.252,0.42,2.8,303
0.252,0.256,2.8,302
0.252,0.092,2.8,303
0.252,0.008,2.8,305
0.252,0.0,2.8,311
0.3,0.0,2.8,311
0.428,0.0,2.8,312
0.496,0.0,2.8,311
0.5,0.0,2.8,303
0.5,0.0,2.756,306
0.5,0.0,2.616,305
0.5,0.0,2.444,303
0.5,0.0,2.28,303
0.5,0.0,2.112,304
0.5,0.0,1.948,304
0.5,0.0,1.776,299
0.5,0.0,1.612,302
0.5,0.0,1.44,303
0.5,0.0,1.276,301
0.5,0.0,1.108,303
0.5,0.0,0.936,303
0.5,0.0,0.772,303
0.5,0.0,0.604,299
0.5,0.0,0.44,296
0.5,0.0,0.268,298
0.5,0.0,0.108,298
0.5,0.0,0.012,296
0.5,0.0,0.0,297
0.5,0.0,0.0,299
0.5,0.048,0.0,301
0.5,0.188,0.0,287
0.5,0.36,0.0,287
0.5,0.532,0.0,288
0.5,0.696,0.0,287
0.5,0.864,0.0,287
0.5,1.028,0.0,310
0.5,1.2,0.0,309
0.5,1.364,0.0,310
0.5,1.532,0.0,298
0.5,1.696,0.0,302
0.5,1.868,0.0,299
0.5,2.032,0.0,301
0.5,2.204,0.0,308
0.5,2.368,0.0,309
0.5,2.536,0.0,305
0.5,2.708,0.0,307
0.5,2.872,0.0,308
0.5,3.04,0.0,317
0.5,3.204,0.0,317
0.5,3.376,0.0,311
0.5,3.54,0.0,311
0.5,3.712,0.0,300
0.5,3.872,0.0,281
0.5,4.044,0.0,277
0.5,4.208,0.0,279
0.5,4.376,0.0,277
0.5,4.54,0.0,278
0.5,4.712,0.0,274
0.5,4.876,0.0,272
0.5,5.048,0.0,278
0.5,5.216,0.0,269
0.5,5.38,0.0,264
0.5,5.552,0.0,262
0.5,5.716,0.0,255
0.5,5.884,0.0,257
0.5,6.048,0.0,262
0.5,6.22,0.0,255
0.5,6.384,0.0,255
0.5,6.552,0.0,256
0.5,6.72,0.0,250
0.5,6.888,0.0,248
0.5,7.052,0.0,238
0.5,7.224,0.0,227
0.5,7.388,0.0,221
0.5,7.556,0.0,228
0.5,7.72,0.0,228
0.5,7.892,0.0,232
0.5,8.06,0.0,238
0.5,8.228,0.0,235
0.5,8.396,0.0,257
0.5,8.56,0.0,277
0.5,8.732,0.0,267
0.5,8.896,0.0,324
0.5,9.064,0.0,315
0.5,9.228,0.0,316
0.5,9.4,0.0,329
0.5,9.56,0.0,329
0.5,9.732,0.0,331
0.5,9.896,0.0,322
0.5,10.068,0.0,322
0.5,10.232,0.0,329
0.5,10.4,0.0,335
0.5,10.572,0.0,331
0.5,10.736,0.0,331
0.5,10.908,0.0,257
0.5,11.068,0.0,255
0.5,11.24,0.0,258
0.5,11.404,0.0,259
0.5,11.576,0.0,260
0.5,11.74,0.0,285
0.5,11.908,0.0,314
0.5,12.072,0.0,333
0.5,12.244,0.0,335
0.5,12.408,0.0,333
0.5,12.576,0.0,330
0.5,12.748,0.0,326
0.5,12.912,0.0,307
0.5,13.084,0.0,302
0.5,13.248,0.0,295
0.5,13.416,0.0,289
0.5,13.58,0.0,289
0.5,13.752,0.0,294
0.5,13.916,0.0,312
0.5,14.084,0.0,315
0.5,14.248,0.0,316
0.5,14.42,0.0,317
0.5,14.584,0.0,318
0.5,14.756,0.0,326
0.5,14.912,0.0,318
0.5,14.996,0.0,325
0.5,15.0,0.0,296
0.5,15.0,0.048,302
0.5,15.0,0.184,301
0.5,15.0,0.356,301
0.5,15.0,0.52,306
0.5,15.0,0.66,304
0.5,15.0,0.7,309
0.5,15.0,0.7,316
0.5,14.952,0.7,311
0.5,14.812,0.7,313
0.5,14.64,0.7,283
0.5,14.468,0.7,297
0.5,14.304,0.7,275
0.5,14.136,0.7,265
0.5,13.972,0.7,268
0.5,13.8,0.7,288
0.5,13.636,0.7,284
0.5,13.468,0.7,297
0.5,13.304,0.7,310
0.5,13.132,0.7,334
0.5,12.968,0.7,330
0.5,12.796,0.7,318
0.5,12.632,0.7,332
0.5,12.464,0.7,305
0.5,12.3,0.7,304
0.5,12.128,0.7,297
0.5,11.96,0.7,305
0.5,11.796,0.7,310
0.5,11.624,0.7,305
0.5,11.46,0.7,325
0.5,11.292,0.7,336
0.5,11.128,0.7,316
0.5,10.956,0.7,317
0.5,10.792,0.7,322
0.5,10.624,0.7,322
0.5,10.46,0.7,320
0.5,10.288,0.7,321
0.5,10.124,0.7,316
0.5,9.952,0.7,320
0.5,9.788,0.7,316
0.5,9.62,0.7,317
0.5,9.448,0.7,311
0.5,9.284,0.7,309
0.5,9.116,0.7,237
0.5,8.952,0.7,244
0.5,8.78,0.7,248
0.5,8.616,0.7,216
0.5,8.448,0.7,215
0.5,8.28,0.7,201
0.5,8.112,0.7,191
0.5,7.948,0.7,205
0.5,7.776,0.7,204
0.5,7.612,0.7,217
0.5,7.444,0.7,230
0.5,7.28,0.7,233
0.5,7.108,0.7,230
0.5,6.94,0.7,266
0.5,6.772,0.7,247
0.5,6.604,0.7,257
0.5,6.44,0.7,258
0.5,6.272,0.7,261
0.5,6.108,0.7,257
0.5,5.936,0.7,257
0.5,5.772,0.7,254
0.5,5.6,0.7,255
0.5,5.436,0.7,259
0.5,5.268,0.7,256
0.5,5.104,0.7,253
0.5,4.932,0.7,255
0.5,4.768,0.7,255
0.5,4.6,0.7,251
0.5,4.428,0.7,275
0.5,4.264,0.7,256
0.5,4.092,0.7,262
0.5,3.932,0.7,286
0.5,3.76,0.7,299
0.5,3.596,0.7,290
0.5,3.424,0.7,291
0.5,3.26,0.7,289
0.5,3.092,0.7,291
0.5,2.928,0.7,288
0.5,2.756,0.7,288
0.5,2.592,0.7,287
0.5,2.424,0.7,296
0.5,2.26,0.7,293
0.5,2.088,0.7,292
0.5,1.92,0.7,294
0.5,1.756,0.7,296
0.5,1.584,0.7,294
0.5,1.42,0.7,296
0.5,1.248,0.7,292
0.5,1.084,0.7,298
0.5,0.916,0.7,289
0.5,0.752,0.7,288
0.5,0.58,0.7,288
0.5,0.416,0.7,288
0.5,0.244,0.7,287
0.5,0.088,0.7,287
0.5,0.004,0.7,288
0.5,0.0,0.7,288
0.5,0.0,0.748,287
0.5,0.0,0.884,287
0.5,0.0,1.056,286
0.5,0.0,1.22,286
0.5,0.0,1.36,286
0.5,0.0,1.4,285
0.5,0.0,1.4,287
0.5,0.048,1.4,287
0.5,0.188,1.4,287
0.5,0.36,1.4,287
0.5,0.532,1.4,286
0.5,0.692,1.4,296
0.5,0.864,1.4,301
0.5,1.028,1.4,297
0.5,1.2,1.4,287
0.5,1.364,1.4,293
0.5,1.532,1.4,289
0.5,1.696,1.4,280
0.5,1.868,1.4,272
0.5,2.032,1.4,264
0.5,2.2,1.4,260
0.5,2.364,1.4,263
0.5,2.536,1.4,259
0.5,2.7,1.4,260
0.5,2.868,1.4,263
0.5,3.04,1.4,297
0.5,3.204,1.4,296
0.5,3.376,1.4,298
0.5,3.54,1.4,298
0.5,3.708,1.4,295
0.5,3.872,1.4,287
0.5,4.044,1.4,296
0.5,4.208,1.4,297
0.5,4.376,1.4,288
0.5,4.54,1.4,297
0.5,4.712,1.4,289
0.5,4.876,1.4,288
0.5,5.048,1.4,290
0.5,5.212,1.4,289
0.5,5.38,1.4,288
0.5,5.552,1.4,289
0.5,5.716,1.4,285
0.5,5.884,1.4,287
0.5,6.048,1.4,286
0.5,6.22,1.4,299
0.5,6.384,1.4,283
0.5,6.552,1.4,280
0.5,6.716,1.4,258
0.5,6.888,1.4,258
0.5,7.052,1.4,238
0.5,7.224,1.4,199
0.5,7.388,1.4,203
0.5,7.556,1.4,199
0.5,7.72,1.4,193
0.5,7.892,1.4,240
0.5,8.06,1.4,246
0.5,8.224,1.4,272
0.5,8.396,1.4,267
0.5,8.56,1.4,294
0.5,8.732,1.4,294
0.5,8.892,1.4,298
0.5,9.064,1.4,298
0.5,9.228,1.4,303
0.5,9.4,1.4,298
0.5,9.56,1.4,297
0.5,9.732,1.4,301
0.5,9.896,1.4,297
0.5,10.068,1.4,298
0.5,10.232,1.4,285
0.5,10.4,1.4,295
0.5,10.572,1.4,259
0.5,10.736,1.4,286
0.5,10.904,1.4,255
0.5,11.072,1.4,257
0.5,11.24,1.4,260
0.5,11.404,1.4,261
0.5,11.576,1.4,284
0.5,11.74,1.4,296
0.5,11.908,1.4,300
0.5,12.072,1.4,292
0.5,12.244,1.4,287
0.5,12.408,1.4,301
0.5,12.576,1.4,301
0.5,12.74,1.4,300
0.5,12.912,1.4,297
0.5,13.084,1.4,299
0.5,13.244,1.4,297
0.5,13.416,1.4,301
0.5,13.58,1.4,302
0.5,13.752,1.4,300
0.5,13.916,1.4,300
0.5,14.084,1.4,301
0.5,14.248,1.4,301
0.5,14.42,1.4,299
0.5,14.584,1.4,297
0.5,14.752,1.4,298
0.5,14.912,1.4,297
0.5,14.996,1.4,298
0.5,15.0,1.4,290
0.5,15.0,1.448,296
0.5,15.0,1.588,287
0.5,15.0,1.76,291
0.5,15.0,1.92,291
0.5,15.0,2.06,292
0.5,15.0,2.1,292
0.5,15.0,2.1,281
0.5,14.952,2.1,297
0.5,14.808,2.1,301
0.5,14.64,2.1,301
0.5,14.468,2.1,302
0.5,14.304,2.1,303
0.5,14.132,2.1,302
0.5,13.968,2.1,300
0.5,13.8,2.1,299
0.5,13.636,2.1,303
0.5,13.464,2.1,305
0.5,13.3,2.1,305
0.5,13.132,2.1,311
0.5,12.968,2.1,320
0.5,12.796,2.1,324
0.5,12.632,2.1,321
0.5,12.464,2.1,330
0.5,12.3,2.1,319
0.5,12.128,2.1,315
0.5,11.956,2.1,286
0.5,11.796,2.1,263
0.5,11.624,2.1,258
0.5,11.46,2.1,246
0.5,11.288,2.1,250
0.5,11.124,2.1,254
0.5,10.952,2.1,276
0.5,10.792,2.1,290
0.5,10.62,2.1,296
0.5,10.456,2.1,336
0.5,10.288,2.1,320
0.5,10.124,2.1,320
0.5,9.952,2.1,329
0.5,9.788,2.1,332
0.5,9.62,2.1,333
0.5,9.448,2.1,334
0.5,9.284,2.1,329
0.5,9.112,2.1,325
0.5,8.948,2.1,316
0.5,8.78,2.1,315
0.5,8.616,2.1,317
0.5,8.444,2.1,324
0.5,8.28,2.1,316
0.5,8.112,2.1,310
0.5,7.948,2.1,308
0.5,7.776,2.1,279
0.5,7.612,2.1,295
0.5,7.44,2.1,258
0.5,7.28,2.1,264
0.5,7.108,2.1,259
0.5,6.936,2.1,251
0.5,6.772,2.1,252
0.5,6.604,2.1,253
0.5,6.44,2.1,256
0.5,6.268,2.1,253
0.5,6.104,2.1,254
0.5,5.936,2.1,251
0.5,5.772,2.1,258
0.5,5.6,2.1,260
0.5,5.436,2.1,253
0.5,5.268,2.1,263
0.5,5.104,2.1,273
0.5,4.932,2.1,272
0.5,4.768,2.1,295
0.5,4.596,2.1,302
0.5,4.428,2.1,313
0.5,4.264,2.1,321
0.5,4.092,2.1,336
0.5,3.928,2.1,333
0.5,3.76,2.1,336
0.5,3.596,2.1,327
0.5,3.424,2.1,331
0.5,3.26,2.1,328
0.5,3.088,2.1,313
0.5,2.928,2.1,309
0.5,2.756,2.1,310
0.5,2.592,2.1,307
0.5,2.42,2.1,288
0.5,2.256,2.1,291
0.5,2.084,2.1,299
0.5,1.916,2.1,290
0.5,1.752,2.1,294
0.5,1.584,2.1,300
0.5,1.416,2.1,311
0.5,1.248,2.1,316
0.5,1.084,2.1,309
0.5,0.912,2.1,308
0.5,0.752,2.1,312
0.5,0.58,2.1,310
0.5,0.416,2.1,311
0.5,0.244,2.1,310
0.5,0.088,2.1,311
0.5,0.004,2.1,308
0.5,0.0,2.1,311
0.5,0.0,2.148,311
0.5,0.0,2.288,314
0.5,0.0,2.456,315
0.5,0.0,2.62,319
0.5,0.0,2.76,317
0.5,0.0,2.8,317
0.5,0.0,2.8,314
0.5,0.048,2.8,285
0.5,0.188,2.8,297
0.5,0.364,2.8,288
0.5,0.532,2.8,280
0.5,0.696,2.8,281
0.5,0.864,2.8,296
0.5,1.028,2.8,294
0.5,1.2,2.8,291
0.5,1.364,2.8,300
0.5,1.532,2.8,321
0.5,1.7,2.8,301
0.5,1.868,2.8,315
0.5,2.032,2.8,295
0.5,2.204,2.8,303
0.5,2.368,2.8,304
0.5,2.536,2.8,307
0.5,2.7,2.8,303
0.5,2.872,2.8,297
0.5,3.044,2.8,297
0.5,3.204,2.8,280
0.5,3.376,2.8,270
0.5,3.54,2.8,269
0.5,3.712,2.8,265
0.5,3.872,2.8,255
0.5,4.044,2.8,257
0.5,4.208,2.8,256
0.5,4.38,2.8,258
0.5,4.544,2.8,254
0.5,4.716,2.8,246
0.5,4.876,2.8,256
0.5,5.048,2.8,244
0.5,5.212,2.8,257
0.5,5.384,2.8,241
0.5,5.552,2.8,235
0.5,5.716,2.8,227
0.5,5.888,2.8,231
0.5,6.052,2.8,211
0.5,6.22,2.8,211
0.5,6.384,2.8,207
0.5,6.556,2.8,228
0.5,6.72,2.8,217
0.5,6.888,2.8,214
0.5,7.052,2.8,249
0.5,7.224,2.8,255
0.5,7.388,2.8,262
0.5,7.56,2.8,302
0.5,7.72,2.8,300
0.5,7.892,2.8,323
0.5,8.064,2.8,334
0.5,8.228,2.8,321
0.5,8.396,2.8,319
0.5,8.56,2.8,299
0.5,8.732,2.8,297
0.5,8.896,2.8,297
0.5,9.064,2.8,296
0.5,9.228,2.8,297
0.5,9.4,2.8,298
0.5,9.564,2.8,289
0.5,9.732,2.8,280
0.5,9.896,2.8,300
0.5,10.068,2.8,283
0.5,10.232,2.8,264
0.5,10.404,2.8,263
0.5,10.572,2.8,268
0.5,10.736,2.8,278
0.5,10.908,2.8,284
0.5,11.072,2.8,299
0.5,11.244,2.8,300
0.5,11.404,2.8,300
0.5,11.576,2.8,288
0.5,11.74,2.8,288
0.5,11.908,2.8,286
0.5,12.076,2.8,299
0.5,12.244,2.8,296
0.5,12.408,2.8,304
0.5,12.58,2.8,303
0.5,12.74,2.8,310
0.5,12.912,2.8,308
0.5,13.084,2.8,311
0.5,13.248,2.8,309
0.5,13.416,2.8,309
0.5,13.58,2.8,301
0.5,13.752,2.8,300
0.5,13.916,2.8,296
0.5,14.088,2.8,298
0.5,14.248,2.8,304
0.5,14.42,2.8,304
0.5,14.584,2.8,307
0.5,14.756,2.8,305
0.5,14.912,2.8,308
0.5,14.996,2.8,308
0.5,15.0,2.8,299
0.5,14.952,2.8,304
0.5,14.812,2.8,308
0.5,14.64,2.8,310
0.5,14.48,2.8,310
0.5,14.308,2.8,311
0.5,14.144,2.8,312
0.5,13.972,2.8,306
0.5,13.808,2.8,306
0.5,13.64,2.8,299
0.5,13.476,2.8,308
0.5,13.304,2.8,307
0.5,13.14,2.8,312
0.5,12.972,2.8,316
0.5,12.8,2.8,319
0.5,12.636,2.8,318
0.5,12.464,2.8,321
0.5,12.3,2.8,313
0.5,12.132,2.8,308
0.5,11.968,2.8,279
0.5,11.796,2.8,300
0.5,11.632,2.8,261
0.5,11.464,2.8,254
0.5,11.3,2.8,250
0.5,11.128,2.8,268
0.5,10.964,2.8,271
0.5,10.796,2.8,282
0.5,10.628,2.8,321
0.5,10.46,2.8,317
0.5,10.288,2.8,319
0.5,10.128,2.8,322
0.5,9.956,2.8,320
0.5,9.792,2.8,329
0.5,9.62,2.8,329
0.5,9.456,2.8,331
0.5,9.284,2.8,328
0.5,9.124,2.8,322
0.5,8.952,2.8,319
0.5,8.788,2.8,315
0.5,8.616,2.8,327
0.5,8.456,2.8,318
0.5,8.284,2.8,330
0.5,8.12,2.8,325
0.5,7.948,2.8,303
0.5,7.78,2.8,293
0.5,7.616,2.8,295
0.5,7.444,2.8,294
0.5,7.28,2.8,286
0.5,7.108,2.8,268
0.5,6.948,2.8,259
0.5,6.776,2.8,258
0.5,6.612,2.8,266
0.5,6.44,2.8,277
0.5,6.28,2.8,260
0.5,6.108,2.8,257
0.5,5.944,2.8,262
0.5,5.772,2.8,264
0.5,5.612,2.8,276
0.5,5.44,2.8,276
0.5,5.268,2.8,274
0.5,5.104,2.8,288
0.5,4.936,2.8,301
0.5,4.772,2.8,301
0.5,4.6,2.8,290
0.5,4.436,2.8,295
0.5,4.264,2.8,294
0.5,4.104,2.8,295
0.5,3.932,2.8,288
0.5,3.768,2.8,289
0.5,3.596,2.8,290
0.5,3.432,2.8,290
0.5,3.264,2.8,288
0.5,3.1,2.8,287
0.5,2.928,2.8,294
0.5,2.76,2.8,291
0.5,2.596,2.8,279
0.5,2.424,2.8,279
0.5,2.26,2.8,283
0.5,2.092,2.8,284
0.5,1.928,2.8,295
0.5,1.756,2.8,298
0.5,1.592,2.8,299
0.5,1.42,2.8,298
0.5,1.256,2.8,297
0.5,1.088,2.8,287
0.5,0.924,2.8,287
0.5,0.752,2.8,298
0.5,0.588,2.8,301
0.5,0.42,2.8,299
0.5,0.248,2.8,299
0.5,0.092,2.8,300
0.5,0.004,2.8,300
0.5,0.0,2.8,287
0.544,0.0,2.8,285
0.68,0.0,2.8,285
0.748,0.0,2.8,285
0.752,0.0,2.8,295
0.752,0.0,2.752,290
0.752,0.0,2.604,295
0.752,0.0,2.44,291
0.752,0.0,2.268,294
0.752,0.0,2.104,295
0.752,0.0,1.932,292
0.752,0.0,1.768,292
0.752,0.0,1.6,293
0.752,0.0,1.436,295
0.752,0.0,1.264,293
0.752,0.0,1.1,292
0.752,0.0,0.932,292
0.752,0.0,0.768,295
0.752,0.0,0.596,294
0.752,0.0,0.432,297
0.752,0.0,0.26,297
0.752,0.0,0.096,298
0.752,0.0,0.008,298
0.752,0.0,0.0,299
0.752,0.048,0.0,295
0.752,0.188,0.0,300
0.752,0.36,0.0,300
0.752,0.524,0.0,297
0.752,0.692,0.0,296
0.752,0.856,0.0,295
0.752,1.028,0.0,297
0.752,1.192,0.0,296
0.752,1.36,0.0,299
0.752,1.532,0.0,299
0.752,1.696,0.0,301
0.752,1.868,0.0,301
0.752,2.032,0.0,300
0.752,2.2,0.0,301
0.752,2.364,0.0,288
0.752,2.536,0.0,287
0.752,2.7,0.0,299
0.752,2.868,0.0,297
0.752,3.032,0.0,287
0.752,3.204,0.0,292
0.752,3.368,0.0,278
0.752,3.536,0.0,279
0.752,3.7,0.0,280
0.752,3.872,0.0,278
0.752,4.036,0.0,278
0.752,4.208,0.0,293
0.752,4.376,0.0,296
0.752,4.54,0.0,300
0.752,4.712,0.0,290
0.752,4.876,0.0,288
0.752,5.048,0.0,291
0.752,5.212,0.0,291
0.752,5.38,0.0,289
0.752,5.544,0.0,291
0.752,5.712,0.0,292
0.752,5.876,0.0,295
0.752,6.048,0.0,298
0.752,6.212,0.0,299
0.752,6.384,0.0,298
0.752,6.544,0.0,295
0.752,6.716,0.0,292
0.752,6.888,0.0,298
0.752,7.052,0.0,290
0.752,7.22,0.0,291
0.752,7.384,0.0,292
0.752,7.556,0.0,287
0.752,7.72,0.0,292
0.752,7.888,0.0,251
0.752,8.052,0.0,264
0.752,8.224,0.0,231
0.752,8.388,0.0,227
0.752,8.556,0.0,211
0.752,8.724,0.0,222
0.752,8.892,0.0,247
0.752,9.056,0.0,233
0.752,9.228,0.0,248
0.752,9.396,0.0,260
0.752,9.56,0.0,292
0.752,9.732,0.0,293
0.752,9.896,0.0,299
0.752,10.064,0.0,299
0.752,10.232,0.0,307
0.752,10.4,0.0,309
0.752,10.564,0.0,298
0.752,10.736,0.0,302
0.752,10.896,0.0,291
0.752,11.068,0.0,288
0.752,11.232,0.0,283
0.752,11.404,0.0,255
0.752,11.568,0.0,254
0.752,11.736,0.0,254
0.752,11.908,0.0,256
0.752,12.072,0.0,277
0.752,12.244,0.0,294
0.752,12.404,0.0,294
0.752,12.576,0.0,297
